Customer Number,Campaign Period Sales ,Historical Sales Volume ,Date of First Purchase,Number of Prior Year Transactions,Do Not Direct Mail Solicit,Do Not Email,Do Not Telemarket,Repurchase Method,Last Transaction Channel,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies,Number of Employees,Language
52616992, $-   ,"$1,102,248.00 ",2017-11-14,8,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,Y,N,N, ,
52618844, $-   ,"$357,781.33 ",1990-07-15,1,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,N, ,
52619474, $-   ,"$114,572.68 ",1989-12-01,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52620307,"$4,957.33 ","$347,013.33 ",2010-06-07,2,TRUE,TRUE,TRUE,NOTICE,BRANCH (PHONE),N,N,Y,Y,N,N,N,N,N, ,
52622569,"$3,582.37 ","$2,364,362.00 ",1993-04-15,5,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,Y,N, ,
52624334, $-   ,"$1,278,304.00 ",1996-01-01,4,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,N, ,
52627206, $-   ,"$137,812.50 ",1992-06-15,1,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52632078, $-   ,"$64,810.67 ",1985-10-15,2,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52635841, $-   ,"$99,082.67 ",1986-03-15,1,FALSE,TRUE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52636229, $-   ,"$780,340.00 ",1986-10-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52637690, $-   ,"$1,898,666.25 ",1988-12-01,9,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52640082, $-   ,"$187,652.00 ",1990-03-01,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52643014, $-   ,"$70,654.83 ",1992-09-15,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52644520,"$2,599.00 ","$4,116,816.00 ",1993-09-01,11,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52645714, $-   ,"$587,664.00 ",1990-03-01,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52646520, $-   ,"$1,041,444.00 ",1986-11-15,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52646571,"$3,620.33 ","$1,259,876.00 ",1994-09-15,25,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,N, ,
52647355,"$3,470.17 ","$756,496.33 ",1994-03-15,22,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,Y,N,N, ,
52648232, $-   ,"$3,385,866.00 ",2013-08-15,9,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N, ,
52648327,"$2,270.60 ","$908,240.00 ",1993-10-15,5,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,Y,N,N,N,Y,N,Y,N, ,
52651329,"$3,034.33 ","$279,158.67 ",1993-04-15,12,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,Y,N,N,Y,N, ,
52653030,"$3,614.17 ","$2,692,554.17 ",1993-02-15,32,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52655803,"$4,389.83 ","$3,007,035.83 ",1993-09-15,5,TRUE,TRUE,TRUE,AUTO RENEW,WEB,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
52657045, $-   ,"$1,301,954.50 ",1991-11-15,11,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52657290,"$1,415.83 ","$588,986.67 ",1979-02-01,12,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52657847, $-   ,"$189,736.00 ",1992-09-15,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52659231, $-   ,"$56,653.33 ",1986-12-25,1,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52659716,"$1,018.27 ","$458,220.00 ",1975-04-01,3,FALSE,TRUE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N, ,
52659770, $-   ,"$474,443.67 ",1993-08-15,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52662441, $-   ,"$1,730,930.72 ",2008-04-25,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52664852,"$3,820.50 ","$473,742.00 ",1993-09-15,31,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,N, ,
52666256, $-   ,"$2,678,060.00 ",1990-11-01,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,Y,N, ,
52667740, $-   ,"$733,164.25 ",1992-09-15,5,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (POS),N,N,N,N,N,N,N,N,N, ,
52669487, $-   ,"$1,825,657.00 ",1992-02-01,6,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52675786, $-   ,"$66,335.10 ",1995-08-15,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52676400, $-   ,"$1,736,207.33 ",1989-03-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52678419,"$1,493.33 ","$591,360.00 ",1982-07-01,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,Y,N,N,N,N, ,
52679832,"$2,592.00 ","$2,529,792.00 ",1993-02-01,8,FALSE,TRUE,FALSE,AUTO RENEW,WEB,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
52681311, $-   ,"$334,642.00 ",1985-06-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52681387, $-   ,"$4,409,625.00 ",1991-03-15,9,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,N,N,N, ,
52682516, $-   ,"$1,969,329.60 ",2006-05-02,6,FALSE,TRUE,FALSE,NOTICE,WEB,N,Y,N,N,N,N,N,N,N, ,
52686199, $-   ,"$173,664.00 ",1997-04-01,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52688275,"$2,538.33 ","$634,583.33 ",2009-07-31,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52695316, $-   ,"$1,193,634.00 ",1971-12-01,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52700047, $-   ,"$1,373,804.00 ",1989-03-01,6,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,N, ,
52702441,"$2,962.70 ","$1,164,341.10 ",2003-04-24,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,Y,N, ,
52702461, $-   ,"$74,100.00 ",1995-10-15,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52706353, $-   ,"$2,247,178.33 ",1986-01-15,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52707114,"$2,235.50 ","$194,488.50 ",2016-08-08,32,TRUE,TRUE,TRUE,NOTICE,PHONE,N,N,N,N,N,N,N,N,N, ,
52708747, $-   ,"$143,673.60 ",1995-08-01,1,FALSE,FALSE,FALSE,NOTICE,WEB,N,Y,N,N,N,N,N,N,N, ,
52710549,"$1,737.83 ","$646,474.00 ",1993-04-01,3,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52711191, $-   ,"$130,057.20 ",1994-07-15,1,FALSE,FALSE,FALSE,AUTO RENEW,,N,N,N,N,N,N,N,N,N, ,
52714757, $-   ,"$507,762.00 ",1994-05-01,4,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52716597,"$2,214.83 ","$1,705,421.67 ",1994-06-01,22,FALSE,FALSE,FALSE,AUTO RENEW,WEB,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
52718614, $-   ,"$637,124.17 ",1994-12-15,5,FALSE,TRUE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,N, ,
52719108, $-   ,"$2,161,687.50 ",1990-02-01,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52720486, $-   ,"$1,107,876.00 ",1993-02-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52722314, $-   ,"$305,347.25 ",1991-04-01,1,FALSE,TRUE,FALSE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,N, ,
52723772,"$1,517.25 ","$637,245.00 ",2015-12-22,6,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),Y,N,N,N,N,N,N,N,N, ,
52724348,"$5,750.00 ","$4,053,750.00 ",1994-12-01,44,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52725539,"$3,319.00 ","$1,178,245.00 ",2005-06-22,5,FALSE,TRUE,FALSE,AUTO RENEW,WEB,N,Y,Y,Y,Y,N,Y,Y,Y, ,
52732139,"$1,977.00 ","$173,976.00 ",1982-09-15,4,FALSE,FALSE,FALSE,NOTICE,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52733670,"$1,699.00 ","$1,060,176.00 ",2017-08-08,16,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),N,N,Y,N,Y,Y,Y,Y,N, ,
52734841, $-   ,"$468,056.00 ",1984-02-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52736106,"$2,937.17 ","$1,644,813.33 ",1989-09-15,32,FALSE,FALSE,FALSE,NOTICE,WEB,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
52736338, $-   ,"$88,514.40 ",1994-10-01,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52739926, $-   ,"$412,284.60 ",2009-05-06,1,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,N, ,
52741589,"$5,651.50 ","$3,164,840.00 ",1993-10-15,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,Y,Y,Y,Y,Y,Y,Y, ,
52742583, $-   ,"$228,361.00 ",1992-10-01,7,TRUE,TRUE,TRUE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52743829, $-   ,"$231,546.25 ",2012-09-25,3,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,N, ,
52745798, $-   ,"$1,871,345.00 ",1997-07-15,5,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),Y,N,N,N,N,N,N,N,N, ,
52746972, $-   ,"$827,955.00 ",2000-01-01,5,FALSE,TRUE,FALSE,NOTICE,,N,N,N,N,N,N,N,N,N, ,
52748702, $-   ,"$1,711,996.00 ",1986-12-15,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52750151, $-   ,"$1,606,667.50 ",1995-11-01,3,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52752874,"$2,714.33 ","$1,805,031.67 ",1974-09-01,24,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,Y,Y,Y,Y,Y,Y, ,
52754909, $-   ,"$32,152.50 ",2014-02-25,1,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,N, ,
52757879, $-   ,"$390,744.00 ",1995-10-01,8,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52758222, $-   ,"$278,045.95 ",1995-09-01,3,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52758441,"$2,079.33 ","$1,189,378.67 ",1993-06-01,4,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52760566, $-   ,"$49,432.33 ",1965-08-15,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52765776, $-   ,"$1,468,240.00 ",1993-08-01,12,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52767081, $-   ,"$653,943.33 ",1978-07-15,2,FALSE,FALSE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,N, ,
52767825, $-   ,"$198,250.00 ",1995-06-01,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52772785, $-   ,"$439,510.07 ",1994-11-01,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,Y,N,N,N,N, ,
52773603, $-   ,"$827,570.33 ",2011-02-15,14,FALSE,FALSE,FALSE,NOTICE,PHONE,N,N,N,N,N,N,N,N,N, ,
52773943,"$6,673.55 ","$1,588,304.90 ",1993-09-01,44,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,Y,Y,Y,Y,Y,Y,Y, ,
52774840, $-   ,"$1,324,096.00 ",1997-04-01,8,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52775722,"$1,800.50 ","$106,229.50 ",1994-04-15,15,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52776075,"$2,994.17 ","$598,833.33 ",1995-04-15,43,FALSE,FALSE,FALSE,AUTO RENEW,,N,N,N,N,N,N,N,N,N, ,
52776663, $-   ,"$2,866,073.60 ",1995-06-01,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52776830, $-   ,"$1,597,228.50 ",2006-11-13,10,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),Y,N,N,N,N,N,Y,N,N, ,
52777788,"$4,933.07 ","$3,581,406.40 ",1981-07-01,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,Y,Y,Y,Y,Y,Y,Y,Y,Y, ,
52779696, $-   ,"$738,976.00 ",1995-07-15,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52780173, $-   ,"$1,497,232.00 ",1996-05-01,8,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52783560, $-   ,"$6,133.33 ",1986-02-01,5,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52784540,"$1,688.70 ","$945,672.00 ",1994-02-15,8,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52785316, $-   ,"$236,668.67 ",1995-10-01,4,FALSE,TRUE,FALSE,NOTICE,,N,N,N,N,N,N,Y,N,N, ,
52787749,"$2,129.50 ","$1,277,700.00 ",1981-02-01,6,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,Y,N,N, ,
52788493, $-   ,"$2,461,856.80 ",1995-09-01,6,FALSE,FALSE,FALSE,AUTO RENEW,BRANCH (PHONE),N,N,N,N,N,N,N,N,N, ,
52789029, $-   ,"$2,070,878.33 ",1985-10-01,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52790725,"$1,703.80 ","$885,976.00 ",2001-12-04,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,Y,N,N,N,N,N,Y,N, ,
52791070, $-   ,"$2,250,612.00 ",2011-08-16,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52792209, $-   ,"$589,968.17 ",1990-03-01,5,FALSE,TRUE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,N, ,
52797700, $-   ,"$517,866.67 ",2006-04-11,4,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52800316, $-   ,"$680,200.00 ",1987-03-01,4,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52805467,"$1,081.83 ","$719,419.17 ",1981-04-15,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52806204, $-   ,"$781,000.00 ",1995-10-15,3,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,N,N,N, ,
52808791, $-   ,"$750,392.50 ",1986-07-01,5,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52809051, $-   ,"$1,890,651.12 ",1995-02-15,7,FALSE,FALSE,FALSE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N, ,
52809180, $-   ,"$396,870.67 ",1995-11-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52810655, $-   ,"$400,884.47 ",2010-08-28,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,Y,N, ,
52812130,"$2,544.17 ","$526,642.50 ",1994-02-15,24,TRUE,TRUE,TRUE,NOTICE,WEB,N,N,N,N,N,N,N,Y,N, ,
52815618,"$3,421.33 ","$260,021.33 ",1974-06-01,23,FALSE,FALSE,FALSE,NOTICE,WEB,Y,N,N,N,N,N,N,N,N, ,
52818213, $-   ,"$298,154.67 ",1991-10-15,4,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52818827, $-   ,"$80,016.73 ",1995-09-01,1,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52820235, $-   ,"$256,802.00 ",1996-02-15,1,FALSE,TRUE,FALSE,NOTICE,,N,Y,N,N,N,N,N,N,N, ,
52820971, $-   ,"$2,833,555.83 ",1986-11-15,10,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,Y,N,N,N,Y,N,N,N, ,
52823105, $-   ,"$1,962,566.67 ",2015-12-01,5,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52823491, $-   ,"$341,796.00 ",2009-01-22,6,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52825029, $-   ,"$197,684.00 ",1986-02-01,1,TRUE,FALSE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52826433, $-   ,"$355,118.40 ",2013-02-08,4,FALSE,TRUE,FALSE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,N, ,
52827434,"$5,235.97 ","$3,335,310.77 ",1994-07-15,27,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52829880, $-   ,"$2,510,833.33 ",1986-11-15,8,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,Y,Y,N,N,N,N,N,N, ,
52831733,"$4,397.00 ","$1,829,152.00 ",1981-03-15,24,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52834281, $-   ,"$693,462.33 ",2004-10-13,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52835706,$403.33 ,"$118,580.00 ",1972-01-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52835789, $-   ,"$933,387.00 ",1989-07-01,7,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52836175, $-   ,"$1,398,815.00 ",1995-08-15,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52839025,"$2,856.17 ","$776,877.33 ",1993-04-15,4,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52840706, $-   ,"$447,712.00 ",1991-01-15,8,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,Y,N,N,N,N, ,
52841542,"$1,850.12 ","$1,065,667.20 ",1976-07-15,24,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52841855, $-   ,"$1,589,269.50 ",1997-07-15,9,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,Y,N,N, ,
52843615, $-   ,"$35,616.00 ",1988-06-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52843729, $-   ,"$336,140.00 ",2006-02-02,3,FALSE,TRUE,FALSE,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,N, ,
52846166, $-   ,"$1,055,445.00 ",1987-04-15,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52846260, $-   ,"$754,233.33 ",2015-06-25,2,TRUE,FALSE,FALSE,NOTICE,WEB,Y,N,N,N,N,N,N,N,N, ,
52847837, $-   ,"$1,852,272.00 ",1991-04-15,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52848167, $-   ,"$34,748.00 ",1991-06-01,1,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52850211, $-   ,"$2,961,587.20 ",1997-04-01,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52850679, $-   ,"$1,248,532.13 ",1986-12-01,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,Y,N,N, ,
52850896, $-   ,"$1,033,340.00 ",2005-04-14,6,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52851566, $-   ,"$795,574.00 ",1987-12-01,6,FALSE,TRUE,FALSE,AUTO RENEW,WEB,N,N,N,N,N,N,N,N,N, ,
52852712, $-   ,"$173,174.83 ",1994-08-01,1,FALSE,FALSE,FALSE,NOTICE,MAIL,Y,N,N,N,N,N,Y,N,N, ,
52853047, $-   ,"$1,055,266.67 ",1986-01-15,4,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,Y,N,N,N,N,N,N, ,
52854023,"$3,010.67 ","$641,272.00 ",1994-02-15,37,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,Y,N, ,
52854825, $-   ,"$1,627,726.10 ",1990-04-01,6,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52856223, $-   ,"$577,854.00 ",1975-07-01,3,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52858054,"$1,579.33 ","$416,944.00 ",1981-09-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52860187, $-   ,"$107,343.67 ",1993-02-15,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N, ,
52861958, $-   ,"$217,204.83 ",1995-09-01,1,FALSE,TRUE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52863386,"$3,200.83 ","$1,440,375.00 ",1971-05-01,25,FALSE,TRUE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52866148, $-   ,"$231,083.33 ",1987-03-01,4,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52866680, $-   ,"$582,438.13 ",1994-04-15,4,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52866793, $-   ,"$1,781,250.25 ",1994-12-15,3,TRUE,TRUE,TRUE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52867723, $-   ,"$1,267,707.00 ",2000-03-07,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52868953, $-   ,"$7,384.67 ",1978-10-01,1,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,Y,N,N, ,
52871996, $-   ,"$5,945,752.80 ",1992-04-01,9,FALSE,TRUE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52873954,"$1,475.33 ","$858,644.00 ",1981-06-01,6,FALSE,FALSE,FALSE,NOTICE,BRANCH (PHONE),N,N,N,N,N,N,N,N,N, ,
52874119, $-   ,"$147,930.00 ",1987-03-01,5,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52874507, $-   ,"$586,460.00 ",1987-03-01,2,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52877576, $-   ,"$377,349.00 ",2015-01-28,3,TRUE,TRUE,TRUE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52880229, $-   ,"$1,302,892.50 ",1992-01-01,7,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52882275, $-   ,"$196,544.00 ",2008-10-01,1,FALSE,FALSE,FALSE,NOTICE,PHONE,Y,N,N,N,N,N,N,N,N, ,
52882647, $-   ,"$197,861.33 ",1993-04-01,1,FALSE,TRUE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
52882754,"$1,574.95 ","$2,069,484.30 ",1971-12-15,9,FALSE,FALSE,FALSE,AUTO RENEW,PHONE,N,N,N,N,N,N,N,N,N, ,
52882831, $-   ,"$494,955.00 ",1996-04-15,3,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,Y,N, ,
52883856, $-   ,"$3,938,883.00 ",1995-12-15,9,FALSE,FALSE,FALSE,AUTO RENEW,AUTO RENEW,N,N,N,N,N,N,N,N,N, ,
52884036, $-   ,"$1,759,420.00 ",1995-11-01,8,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52884127, $-   ,"$881,758.33 ",1990-03-15,5,TRUE,TRUE,TRUE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52886952, $-   ,"$758,160.00 ",1993-08-01,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52888822, $-   ,"$1,116,190.83 ",1996-02-15,7,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52888989, $-   ,"$1,703,700.00 ",1997-02-15,6,FALSE,FALSE,FALSE,NOTICE,MAIL,N,N,N,N,N,N,N,N,N, ,
52892471,$960.05 ,"$799,721.65 ",1976-04-15,7,TRUE,TRUE,TRUE,NOTICE,BRANCH (POS),N,N,N,N,N,N,N,N,N, ,
52892945, $-   ,"$2,053,940.00 ",2001-10-06,7,FALSE,FALSE,FALSE,NOTICE,WEB,N,N,N,N,N,N,N,N,N, ,
